item_id,sale_amount,sale_date,sale_id,store_id
3,64.0,"Sun, 26 Jul 2015 00:00:00 GMT",41109,3
3,51.0,"Mon, 27 Jul 2015 00:00:00 GMT",41110,3
3,58.0,"Tue, 28 Jul 2015 00:00:00 GMT",41111,3
3,51.0,"Wed, 29 Jul 2015 00:00:00 GMT",41112,3
3,51.0,"Thu, 30 Jul 2015 00:00:00 GMT",41113,3
3,53.0,"Fri, 31 Jul 2015 00:00:00 GMT",41114,3
3,45.0,"Sat, 01 Aug 2015 00:00:00 GMT",41115,3
3,64.0,"Sun, 02 Aug 2015 00:00:00 GMT",41116,3
3,41.0,"Mon, 03 Aug 2015 00:00:00 GMT",41117,3
3,39.0,"Tue, 04 Aug 2015 00:00:00 GMT",41118,3
3,43.0,"Wed, 05 Aug 2015 00:00:00 GMT",41119,3
3,51.0,"Thu, 06 Aug 2015 00:00:00 GMT",41120,3
3,57.0,"Fri, 07 Aug 2015 00:00:00 GMT",41121,3
3,49.0,"Sat, 08 Aug 2015 00:00:00 GMT",41122,3
3,53.0,"Sun, 09 Aug 2015 00:00:00 GMT",41123,3
3,46.0,"Mon, 10 Aug 2015 00:00:00 GMT",41124,3
3,40.0,"Tue, 11 Aug 2015 00:00:00 GMT",41125,3
3,30.0,"Wed, 12 Aug 2015 00:00:00 GMT",41126,3
3,55.0,"Thu, 13 Aug 2015 00:00:00 GMT",41127,3
3,49.0,"Fri, 14 Aug 2015 00:00:00 GMT",41128,3
3,54.0,"Sat, 15 Aug 2015 00:00:00 GMT",41129,3
3,62.0,"Sun, 16 Aug 2015 00:00:00 GMT",41130,3
3,31.0,"Mon, 17 Aug 2015 00:00:00 GMT",41131,3
3,43.0,"Tue, 18 Aug 2015 00:00:00 GMT",41132,3
3,43.0,"Wed, 19 Aug 2015 00:00:00 GMT",41133,3
3,49.0,"Thu, 20 Aug 2015 00:00:00 GMT",41134,3
3,59.0,"Fri, 21 Aug 2015 00:00:00 GMT",41135,3
3,53.0,"Sat, 22 Aug 2015 00:00:00 GMT",41136,3
3,70.0,"Sun, 23 Aug 2015 00:00:00 GMT",41137,3
3,43.0,"Mon, 24 Aug 2015 00:00:00 GMT",41138,3
3,30.0,"Tue, 25 Aug 2015 00:00:00 GMT",41139,3
3,44.0,"Wed, 26 Aug 2015 00:00:00 GMT",41140,3
3,52.0,"Thu, 27 Aug 2015 00:00:00 GMT",41141,3
3,55.0,"Fri, 28 Aug 2015 00:00:00 GMT",41142,3
3,53.0,"Sat, 29 Aug 2015 00:00:00 GMT",41143,3
3,55.0,"Sun, 30 Aug 2015 00:00:00 GMT",41144,3
3,34.0,"Mon, 31 Aug 2015 00:00:00 GMT",41145,3
3,37.0,"Tue, 01 Sep 2015 00:00:00 GMT",41146,3
3,51.0,"Wed, 02 Sep 2015 00:00:00 GMT",41147,3
3,43.0,"Thu, 03 Sep 2015 00:00:00 GMT",41148,3
3,37.0,"Fri, 04 Sep 2015 00:00:00 GMT",41149,3
3,55.0,"Sat, 05 Sep 2015 00:00:00 GMT",41150,3
3,57.0,"Sun, 06 Sep 2015 00:00:00 GMT",41151,3
3,33.0,"Mon, 07 Sep 2015 00:00:00 GMT",41152,3
3,46.0,"Tue, 08 Sep 2015 00:00:00 GMT",41153,3
3,39.0,"Wed, 09 Sep 2015 00:00:00 GMT",41154,3
3,46.0,"Thu, 10 Sep 2015 00:00:00 GMT",41155,3
3,43.0,"Fri, 11 Sep 2015 00:00:00 GMT",41156,3
3,59.0,"Sat, 12 Sep 2015 00:00:00 GMT",41157,3
3,62.0,"Sun, 13 Sep 2015 00:00:00 GMT",41158,3
3,49.0,"Mon, 14 Sep 2015 00:00:00 GMT",41159,3
3,52.0,"Tue, 15 Sep 2015 00:00:00 GMT",41160,3
3,44.0,"Wed, 16 Sep 2015 00:00:00 GMT",41161,3
3,48.0,"Thu, 17 Sep 2015 00:00:00 GMT",41162,3
3,60.0,"Fri, 18 Sep 2015 00:00:00 GMT",41163,3
3,59.0,"Sat, 19 Sep 2015 00:00:00 GMT",41164,3
3,51.0,"Sun, 20 Sep 2015 00:00:00 GMT",41165,3
3,31.0,"Mon, 21 Sep 2015 00:00:00 GMT",41166,3
3,38.0,"Tue, 22 Sep 2015 00:00:00 GMT",41167,3
3,45.0,"Wed, 23 Sep 2015 00:00:00 GMT",41168,3
3,43.0,"Thu, 24 Sep 2015 00:00:00 GMT",41169,3
3,44.0,"Fri, 25 Sep 2015 00:00:00 GMT",41170,3
3,51.0,"Sat, 26 Sep 2015 00:00:00 GMT",41171,3
3,46.0,"Sun, 27 Sep 2015 00:00:00 GMT",41172,3
3,32.0,"Mon, 28 Sep 2015 00:00:00 GMT",41173,3
3,40.0,"Tue, 29 Sep 2015 00:00:00 GMT",41174,3
3,41.0,"Wed, 30 Sep 2015 00:00:00 GMT",41175,3
3,37.0,"Thu, 01 Oct 2015 00:00:00 GMT",41176,3
3,48.0,"Fri, 02 Oct 2015 00:00:00 GMT",41177,3
3,40.0,"Sat, 03 Oct 2015 00:00:00 GMT",41178,3
3,49.0,"Sun, 04 Oct 2015 00:00:00 GMT",41179,3
3,36.0,"Mon, 05 Oct 2015 00:00:00 GMT",41180,3
3,37.0,"Tue, 06 Oct 2015 00:00:00 GMT",41181,3
3,37.0,"Wed, 07 Oct 2015 00:00:00 GMT",41182,3
3,38.0,"Thu, 08 Oct 2015 00:00:00 GMT",41183,3
3,48.0,"Fri, 09 Oct 2015 00:00:00 GMT",41184,3
3,41.0,"Sat, 10 Oct 2015 00:00:00 GMT",41185,3
3,56.0,"Sun, 11 Oct 2015 00:00:00 GMT",41186,3
3,27.0,"Mon, 12 Oct 2015 00:00:00 GMT",41187,3
3,28.0,"Tue, 13 Oct 2015 00:00:00 GMT",41188,3
3,38.0,"Wed, 14 Oct 2015 00:00:00 GMT",41189,3
3,29.0,"Thu, 15 Oct 2015 00:00:00 GMT",41190,3
3,39.0,"Fri, 16 Oct 2015 00:00:00 GMT",41191,3
3,44.0,"Sat, 17 Oct 2015 00:00:00 GMT",41192,3
3,46.0,"Sun, 18 Oct 2015 00:00:00 GMT",41193,3
3,44.0,"Mon, 19 Oct 2015 00:00:00 GMT",41194,3
3,34.0,"Tue, 20 Oct 2015 00:00:00 GMT",41195,3
3,28.0,"Wed, 21 Oct 2015 00:00:00 GMT",41196,3
3,47.0,"Thu, 22 Oct 2015 00:00:00 GMT",41197,3
3,51.0,"Fri, 23 Oct 2015 00:00:00 GMT",41198,3
3,39.0,"Sat, 24 Oct 2015 00:00:00 GMT",41199,3
3,58.0,"Sun, 25 Oct 2015 00:00:00 GMT",41200,3
3,29.0,"Mon, 26 Oct 2015 00:00:00 GMT",41201,3
3,36.0,"Tue, 27 Oct 2015 00:00:00 GMT",41202,3
3,37.0,"Wed, 28 Oct 2015 00:00:00 GMT",41203,3
3,49.0,"Thu, 29 Oct 2015 00:00:00 GMT",41204,3
3,52.0,"Fri, 30 Oct 2015 00:00:00 GMT",41205,3
3,44.0,"Sat, 31 Oct 2015 00:00:00 GMT",41206,3
3,49.0,"Sun, 01 Nov 2015 00:00:00 GMT",41207,3
3,38.0,"Mon, 02 Nov 2015 00:00:00 GMT",41208,3
3,47.0,"Tue, 03 Nov 2015 00:00:00 GMT",41209,3
3,51.0,"Wed, 04 Nov 2015 00:00:00 GMT",41210,3
3,45.0,"Thu, 05 Nov 2015 00:00:00 GMT",41211,3
3,45.0,"Fri, 06 Nov 2015 00:00:00 GMT",41212,3
3,58.0,"Sat, 07 Nov 2015 00:00:00 GMT",41213,3
3,44.0,"Sun, 08 Nov 2015 00:00:00 GMT",41214,3
3,29.0,"Mon, 09 Nov 2015 00:00:00 GMT",41215,3
3,36.0,"Tue, 10 Nov 2015 00:00:00 GMT",41216,3
3,36.0,"Wed, 11 Nov 2015 00:00:00 GMT",41217,3
3,43.0,"Thu, 12 Nov 2015 00:00:00 GMT",41218,3
3,45.0,"Fri, 13 Nov 2015 00:00:00 GMT",41219,3
3,48.0,"Sat, 14 Nov 2015 00:00:00 GMT",41220,3
3,53.0,"Sun, 15 Nov 2015 00:00:00 GMT",41221,3
3,38.0,"Mon, 16 Nov 2015 00:00:00 GMT",41222,3
3,42.0,"Tue, 17 Nov 2015 00:00:00 GMT",41223,3
3,40.0,"Wed, 18 Nov 2015 00:00:00 GMT",41224,3
3,55.0,"Thu, 19 Nov 2015 00:00:00 GMT",41225,3
3,51.0,"Fri, 20 Nov 2015 00:00:00 GMT",41226,3
3,48.0,"Sat, 21 Nov 2015 00:00:00 GMT",41227,3
3,52.0,"Sun, 22 Nov 2015 00:00:00 GMT",41228,3
3,29.0,"Mon, 23 Nov 2015 00:00:00 GMT",41229,3
3,40.0,"Tue, 24 Nov 2015 00:00:00 GMT",41230,3
3,47.0,"Wed, 25 Nov 2015 00:00:00 GMT",41231,3
3,41.0,"Thu, 26 Nov 2015 00:00:00 GMT",41232,3
3,61.0,"Fri, 27 Nov 2015 00:00:00 GMT",41233,3
3,46.0,"Sat, 28 Nov 2015 00:00:00 GMT",41234,3
3,51.0,"Sun, 29 Nov 2015 00:00:00 GMT",41235,3
3,32.0,"Mon, 30 Nov 2015 00:00:00 GMT",41236,3
3,32.0,"Tue, 01 Dec 2015 00:00:00 GMT",41237,3
3,24.0,"Wed, 02 Dec 2015 00:00:00 GMT",41238,3
3,30.0,"Thu, 03 Dec 2015 00:00:00 GMT",41239,3
3,44.0,"Fri, 04 Dec 2015 00:00:00 GMT",41240,3
3,46.0,"Sat, 05 Dec 2015 00:00:00 GMT",41241,3
3,37.0,"Sun, 06 Dec 2015 00:00:00 GMT",41242,3
3,25.0,"Mon, 07 Dec 2015 00:00:00 GMT",41243,3
3,28.0,"Tue, 08 Dec 2015 00:00:00 GMT",41244,3
3,30.0,"Wed, 09 Dec 2015 00:00:00 GMT",41245,3
3,23.0,"Thu, 10 Dec 2015 00:00:00 GMT",41246,3
3,33.0,"Fri, 11 Dec 2015 00:00:00 GMT",41247,3
3,29.0,"Sat, 12 Dec 2015 00:00:00 GMT",41248,3
3,26.0,"Sun, 13 Dec 2015 00:00:00 GMT",41249,3
3,33.0,"Mon, 14 Dec 2015 00:00:00 GMT",41250,3
3,33.0,"Tue, 15 Dec 2015 00:00:00 GMT",41251,3
3,35.0,"Wed, 16 Dec 2015 00:00:00 GMT",41252,3
3,15.0,"Thu, 17 Dec 2015 00:00:00 GMT",41253,3
3,34.0,"Fri, 18 Dec 2015 00:00:00 GMT",41254,3
3,39.0,"Sat, 19 Dec 2015 00:00:00 GMT",41255,3
3,42.0,"Sun, 20 Dec 2015 00:00:00 GMT",41256,3
3,25.0,"Mon, 21 Dec 2015 00:00:00 GMT",41257,3
3,31.0,"Tue, 22 Dec 2015 00:00:00 GMT",41258,3
3,22.0,"Wed, 23 Dec 2015 00:00:00 GMT",41259,3
3,29.0,"Thu, 24 Dec 2015 00:00:00 GMT",41260,3
3,36.0,"Fri, 25 Dec 2015 00:00:00 GMT",41261,3
3,32.0,"Sat, 26 Dec 2015 00:00:00 GMT",41262,3
3,29.0,"Sun, 27 Dec 2015 00:00:00 GMT",41263,3
3,24.0,"Mon, 28 Dec 2015 00:00:00 GMT",41264,3
3,34.0,"Tue, 29 Dec 2015 00:00:00 GMT",41265,3
3,27.0,"Wed, 30 Dec 2015 00:00:00 GMT",41266,3
3,26.0,"Thu, 31 Dec 2015 00:00:00 GMT",41267,3
3,32.0,"Fri, 01 Jan 2016 00:00:00 GMT",41268,3
3,24.0,"Sat, 02 Jan 2016 00:00:00 GMT",41269,3
3,27.0,"Sun, 03 Jan 2016 00:00:00 GMT",41270,3
3,28.0,"Mon, 04 Jan 2016 00:00:00 GMT",41271,3
3,26.0,"Tue, 05 Jan 2016 00:00:00 GMT",41272,3
3,44.0,"Wed, 06 Jan 2016 00:00:00 GMT",41273,3
3,27.0,"Thu, 07 Jan 2016 00:00:00 GMT",41274,3
3,37.0,"Fri, 08 Jan 2016 00:00:00 GMT",41275,3
3,30.0,"Sat, 09 Jan 2016 00:00:00 GMT",41276,3
3,40.0,"Sun, 10 Jan 2016 00:00:00 GMT",41277,3
3,27.0,"Mon, 11 Jan 2016 00:00:00 GMT",41278,3
3,33.0,"Tue, 12 Jan 2016 00:00:00 GMT",41279,3
3,37.0,"Wed, 13 Jan 2016 00:00:00 GMT",41280,3
3,25.0,"Thu, 14 Jan 2016 00:00:00 GMT",41281,3
3,23.0,"Fri, 15 Jan 2016 00:00:00 GMT",41282,3
3,46.0,"Sat, 16 Jan 2016 00:00:00 GMT",41283,3
3,27.0,"Sun, 17 Jan 2016 00:00:00 GMT",41284,3
3,19.0,"Mon, 18 Jan 2016 00:00:00 GMT",41285,3
3,33.0,"Tue, 19 Jan 2016 00:00:00 GMT",41286,3
3,26.0,"Wed, 20 Jan 2016 00:00:00 GMT",41287,3
3,25.0,"Thu, 21 Jan 2016 00:00:00 GMT",41288,3
3,31.0,"Fri, 22 Jan 2016 00:00:00 GMT",41289,3
3,29.0,"Sat, 23 Jan 2016 00:00:00 GMT",41290,3
3,37.0,"Sun, 24 Jan 2016 00:00:00 GMT",41291,3
3,20.0,"Mon, 25 Jan 2016 00:00:00 GMT",41292,3
3,28.0,"Tue, 26 Jan 2016 00:00:00 GMT",41293,3
3,33.0,"Wed, 27 Jan 2016 00:00:00 GMT",41294,3
3,38.0,"Thu, 28 Jan 2016 00:00:00 GMT",41295,3
3,40.0,"Fri, 29 Jan 2016 00:00:00 GMT",41296,3
3,37.0,"Sat, 30 Jan 2016 00:00:00 GMT",41297,3
3,36.0,"Sun, 31 Jan 2016 00:00:00 GMT",41298,3
3,32.0,"Mon, 01 Feb 2016 00:00:00 GMT",41299,3
3,23.0,"Tue, 02 Feb 2016 00:00:00 GMT",41300,3
3,28.0,"Wed, 03 Feb 2016 00:00:00 GMT",41301,3
3,31.0,"Thu, 04 Feb 2016 00:00:00 GMT",41302,3
3,46.0,"Fri, 05 Feb 2016 00:00:00 GMT",41303,3
3,35.0,"Sat, 06 Feb 2016 00:00:00 GMT",41304,3
3,36.0,"Sun, 07 Feb 2016 00:00:00 GMT",41305,3
3,17.0,"Mon, 08 Feb 2016 00:00:00 GMT",41306,3
3,30.0,"Tue, 09 Feb 2016 00:00:00 GMT",41307,3
3,31.0,"Wed, 10 Feb 2016 00:00:00 GMT",41308,3
3,34.0,"Thu, 11 Feb 2016 00:00:00 GMT",41309,3
3,39.0,"Fri, 12 Feb 2016 00:00:00 GMT",41310,3
3,37.0,"Sat, 13 Feb 2016 00:00:00 GMT",41311,3
3,49.0,"Sun, 14 Feb 2016 00:00:00 GMT",41312,3
3,26.0,"Mon, 15 Feb 2016 00:00:00 GMT",41313,3
3,29.0,"Tue, 16 Feb 2016 00:00:00 GMT",41314,3
3,32.0,"Wed, 17 Feb 2016 00:00:00 GMT",41315,3
3,25.0,"Thu, 18 Feb 2016 00:00:00 GMT",41316,3
3,40.0,"Fri, 19 Feb 2016 00:00:00 GMT",41317,3
3,39.0,"Sat, 20 Feb 2016 00:00:00 GMT",41318,3
3,45.0,"Sun, 21 Feb 2016 00:00:00 GMT",41319,3
3,27.0,"Mon, 22 Feb 2016 00:00:00 GMT",41320,3
3,34.0,"Tue, 23 Feb 2016 00:00:00 GMT",41321,3
3,26.0,"Wed, 24 Feb 2016 00:00:00 GMT",41322,3
3,38.0,"Thu, 25 Feb 2016 00:00:00 GMT",41323,3
3,23.0,"Fri, 26 Feb 2016 00:00:00 GMT",41324,3
3,44.0,"Sat, 27 Feb 2016 00:00:00 GMT",41325,3
3,41.0,"Sun, 28 Feb 2016 00:00:00 GMT",41326,3
3,22.0,"Mon, 29 Feb 2016 00:00:00 GMT",41327,3
3,41.0,"Tue, 01 Mar 2016 00:00:00 GMT",41328,3
3,48.0,"Wed, 02 Mar 2016 00:00:00 GMT",41329,3
3,39.0,"Thu, 03 Mar 2016 00:00:00 GMT",41330,3
3,37.0,"Fri, 04 Mar 2016 00:00:00 GMT",41331,3
3,48.0,"Sat, 05 Mar 2016 00:00:00 GMT",41332,3
3,49.0,"Sun, 06 Mar 2016 00:00:00 GMT",41333,3
3,38.0,"Mon, 07 Mar 2016 00:00:00 GMT",41334,3
3,32.0,"Tue, 08 Mar 2016 00:00:00 GMT",41335,3
3,39.0,"Wed, 09 Mar 2016 00:00:00 GMT",41336,3
3,35.0,"Thu, 10 Mar 2016 00:00:00 GMT",41337,3
3,40.0,"Fri, 11 Mar 2016 00:00:00 GMT",41338,3
3,44.0,"Sat, 12 Mar 2016 00:00:00 GMT",41339,3
3,48.0,"Sun, 13 Mar 2016 00:00:00 GMT",41340,3
3,30.0,"Mon, 14 Mar 2016 00:00:00 GMT",41341,3
3,41.0,"Tue, 15 Mar 2016 00:00:00 GMT",41342,3
3,31.0,"Wed, 16 Mar 2016 00:00:00 GMT",41343,3
3,38.0,"Thu, 17 Mar 2016 00:00:00 GMT",41344,3
3,34.0,"Fri, 18 Mar 2016 00:00:00 GMT",41345,3
3,52.0,"Sat, 19 Mar 2016 00:00:00 GMT",41346,3
3,37.0,"Sun, 20 Mar 2016 00:00:00 GMT",41347,3
3,32.0,"Mon, 21 Mar 2016 00:00:00 GMT",41348,3
3,41.0,"Tue, 22 Mar 2016 00:00:00 GMT",41349,3
3,43.0,"Wed, 23 Mar 2016 00:00:00 GMT",41350,3
3,40.0,"Thu, 24 Mar 2016 00:00:00 GMT",41351,3
3,34.0,"Fri, 25 Mar 2016 00:00:00 GMT",41352,3
3,42.0,"Sat, 26 Mar 2016 00:00:00 GMT",41353,3
3,51.0,"Sun, 27 Mar 2016 00:00:00 GMT",41354,3
3,36.0,"Mon, 28 Mar 2016 00:00:00 GMT",41355,3
3,37.0,"Tue, 29 Mar 2016 00:00:00 GMT",41356,3
3,44.0,"Wed, 30 Mar 2016 00:00:00 GMT",41357,3
3,37.0,"Thu, 31 Mar 2016 00:00:00 GMT",41358,3
3,48.0,"Fri, 01 Apr 2016 00:00:00 GMT",41359,3
3,45.0,"Sat, 02 Apr 2016 00:00:00 GMT",41360,3
3,52.0,"Sun, 03 Apr 2016 00:00:00 GMT",41361,3
3,36.0,"Mon, 04 Apr 2016 00:00:00 GMT",41362,3
3,31.0,"Tue, 05 Apr 2016 00:00:00 GMT",41363,3
3,38.0,"Wed, 06 Apr 2016 00:00:00 GMT",41364,3
3,48.0,"Thu, 07 Apr 2016 00:00:00 GMT",41365,3
3,44.0,"Fri, 08 Apr 2016 00:00:00 GMT",41366,3
3,50.0,"Sat, 09 Apr 2016 00:00:00 GMT",41367,3
3,72.0,"Sun, 10 Apr 2016 00:00:00 GMT",41368,3
3,41.0,"Mon, 11 Apr 2016 00:00:00 GMT",41369,3
3,42.0,"Tue, 12 Apr 2016 00:00:00 GMT",41370,3
3,56.0,"Wed, 13 Apr 2016 00:00:00 GMT",41371,3
3,59.0,"Thu, 14 Apr 2016 00:00:00 GMT",41372,3
3,52.0,"Fri, 15 Apr 2016 00:00:00 GMT",41373,3
3,42.0,"Sat, 16 Apr 2016 00:00:00 GMT",41374,3
3,52.0,"Sun, 17 Apr 2016 00:00:00 GMT",41375,3
3,36.0,"Mon, 18 Apr 2016 00:00:00 GMT",41376,3
3,41.0,"Tue, 19 Apr 2016 00:00:00 GMT",41377,3
3,44.0,"Wed, 20 Apr 2016 00:00:00 GMT",41378,3
3,45.0,"Thu, 21 Apr 2016 00:00:00 GMT",41379,3
3,55.0,"Fri, 22 Apr 2016 00:00:00 GMT",41380,3
3,48.0,"Sat, 23 Apr 2016 00:00:00 GMT",41381,3
3,57.0,"Sun, 24 Apr 2016 00:00:00 GMT",41382,3
3,37.0,"Mon, 25 Apr 2016 00:00:00 GMT",41383,3
3,34.0,"Tue, 26 Apr 2016 00:00:00 GMT",41384,3
3,40.0,"Wed, 27 Apr 2016 00:00:00 GMT",41385,3
3,44.0,"Thu, 28 Apr 2016 00:00:00 GMT",41386,3
3,49.0,"Fri, 29 Apr 2016 00:00:00 GMT",41387,3
3,57.0,"Sat, 30 Apr 2016 00:00:00 GMT",41388,3
3,69.0,"Sun, 01 May 2016 00:00:00 GMT",41389,3
3,35.0,"Mon, 02 May 2016 00:00:00 GMT",41390,3
3,58.0,"Tue, 03 May 2016 00:00:00 GMT",41391,3
3,50.0,"Wed, 04 May 2016 00:00:00 GMT",41392,3
3,46.0,"Thu, 05 May 2016 00:00:00 GMT",41393,3
3,57.0,"Fri, 06 May 2016 00:00:00 GMT",41394,3
3,50.0,"Sat, 07 May 2016 00:00:00 GMT",41395,3
3,68.0,"Sun, 08 May 2016 00:00:00 GMT",41396,3
3,28.0,"Mon, 09 May 2016 00:00:00 GMT",41397,3
3,52.0,"Tue, 10 May 2016 00:00:00 GMT",41398,3
3,43.0,"Wed, 11 May 2016 00:00:00 GMT",41399,3
3,62.0,"Thu, 12 May 2016 00:00:00 GMT",41400,3
3,47.0,"Fri, 13 May 2016 00:00:00 GMT",41401,3
3,58.0,"Sat, 14 May 2016 00:00:00 GMT",41402,3
3,64.0,"Sun, 15 May 2016 00:00:00 GMT",41403,3
3,39.0,"Mon, 16 May 2016 00:00:00 GMT",41404,3
3,64.0,"Tue, 17 May 2016 00:00:00 GMT",41405,3
3,51.0,"Wed, 18 May 2016 00:00:00 GMT",41406,3
3,49.0,"Thu, 19 May 2016 00:00:00 GMT",41407,3
3,48.0,"Fri, 20 May 2016 00:00:00 GMT",41408,3
3,59.0,"Sat, 21 May 2016 00:00:00 GMT",41409,3
3,53.0,"Sun, 22 May 2016 00:00:00 GMT",41410,3
3,42.0,"Mon, 23 May 2016 00:00:00 GMT",41411,3
3,58.0,"Tue, 24 May 2016 00:00:00 GMT",41412,3
3,57.0,"Wed, 25 May 2016 00:00:00 GMT",41413,3
3,51.0,"Thu, 26 May 2016 00:00:00 GMT",41414,3
3,34.0,"Fri, 27 May 2016 00:00:00 GMT",41415,3
3,46.0,"Sat, 28 May 2016 00:00:00 GMT",41416,3
3,63.0,"Sun, 29 May 2016 00:00:00 GMT",41417,3
3,39.0,"Mon, 30 May 2016 00:00:00 GMT",41418,3
3,47.0,"Tue, 31 May 2016 00:00:00 GMT",41419,3
3,55.0,"Wed, 01 Jun 2016 00:00:00 GMT",41420,3
3,56.0,"Thu, 02 Jun 2016 00:00:00 GMT",41421,3
3,55.0,"Fri, 03 Jun 2016 00:00:00 GMT",41422,3
3,67.0,"Sat, 04 Jun 2016 00:00:00 GMT",41423,3
3,75.0,"Sun, 05 Jun 2016 00:00:00 GMT",41424,3
3,37.0,"Mon, 06 Jun 2016 00:00:00 GMT",41425,3
3,52.0,"Tue, 07 Jun 2016 00:00:00 GMT",41426,3
3,44.0,"Wed, 08 Jun 2016 00:00:00 GMT",41427,3
3,67.0,"Thu, 09 Jun 2016 00:00:00 GMT",41428,3
3,58.0,"Fri, 10 Jun 2016 00:00:00 GMT",41429,3
3,58.0,"Sat, 11 Jun 2016 00:00:00 GMT",41430,3
3,54.0,"Sun, 12 Jun 2016 00:00:00 GMT",41431,3
3,39.0,"Mon, 13 Jun 2016 00:00:00 GMT",41432,3
3,48.0,"Tue, 14 Jun 2016 00:00:00 GMT",41433,3
3,62.0,"Wed, 15 Jun 2016 00:00:00 GMT",41434,3
3,53.0,"Thu, 16 Jun 2016 00:00:00 GMT",41435,3
3,69.0,"Fri, 17 Jun 2016 00:00:00 GMT",41436,3
3,61.0,"Sat, 18 Jun 2016 00:00:00 GMT",41437,3
3,59.0,"Sun, 19 Jun 2016 00:00:00 GMT",41438,3
3,36.0,"Mon, 20 Jun 2016 00:00:00 GMT",41439,3
3,49.0,"Tue, 21 Jun 2016 00:00:00 GMT",41440,3
3,30.0,"Wed, 22 Jun 2016 00:00:00 GMT",41441,3
3,54.0,"Thu, 23 Jun 2016 00:00:00 GMT",41442,3
3,48.0,"Fri, 24 Jun 2016 00:00:00 GMT",41443,3
3,65.0,"Sat, 25 Jun 2016 00:00:00 GMT",41444,3
3,50.0,"Sun, 26 Jun 2016 00:00:00 GMT",41445,3
3,42.0,"Mon, 27 Jun 2016 00:00:00 GMT",41446,3
3,57.0,"Tue, 28 Jun 2016 00:00:00 GMT",41447,3
3,53.0,"Wed, 29 Jun 2016 00:00:00 GMT",41448,3
3,41.0,"Thu, 30 Jun 2016 00:00:00 GMT",41449,3
3,58.0,"Fri, 01 Jul 2016 00:00:00 GMT",41450,3
3,67.0,"Sat, 02 Jul 2016 00:00:00 GMT",41451,3
3,68.0,"Sun, 03 Jul 2016 00:00:00 GMT",41452,3
3,38.0,"Mon, 04 Jul 2016 00:00:00 GMT",41453,3
3,48.0,"Tue, 05 Jul 2016 00:00:00 GMT",41454,3
3,46.0,"Wed, 06 Jul 2016 00:00:00 GMT",41455,3
3,51.0,"Thu, 07 Jul 2016 00:00:00 GMT",41456,3
3,64.0,"Fri, 08 Jul 2016 00:00:00 GMT",41457,3
3,59.0,"Sat, 09 Jul 2016 00:00:00 GMT",41458,3
3,60.0,"Sun, 10 Jul 2016 00:00:00 GMT",41459,3
3,41.0,"Mon, 11 Jul 2016 00:00:00 GMT",41460,3
3,69.0,"Tue, 12 Jul 2016 00:00:00 GMT",41461,3
3,59.0,"Wed, 13 Jul 2016 00:00:00 GMT",41462,3
3,55.0,"Thu, 14 Jul 2016 00:00:00 GMT",41463,3
3,57.0,"Fri, 15 Jul 2016 00:00:00 GMT",41464,3
3,59.0,"Sat, 16 Jul 2016 00:00:00 GMT",41465,3
3,67.0,"Sun, 17 Jul 2016 00:00:00 GMT",41466,3
3,41.0,"Mon, 18 Jul 2016 00:00:00 GMT",41467,3
3,69.0,"Tue, 19 Jul 2016 00:00:00 GMT",41468,3
3,59.0,"Wed, 20 Jul 2016 00:00:00 GMT",41469,3
3,65.0,"Thu, 21 Jul 2016 00:00:00 GMT",41470,3
3,66.0,"Fri, 22 Jul 2016 00:00:00 GMT",41471,3
3,64.0,"Sat, 23 Jul 2016 00:00:00 GMT",41472,3
3,76.0,"Sun, 24 Jul 2016 00:00:00 GMT",41473,3
3,42.0,"Mon, 25 Jul 2016 00:00:00 GMT",41474,3
3,48.0,"Tue, 26 Jul 2016 00:00:00 GMT",41475,3
3,48.0,"Wed, 27 Jul 2016 00:00:00 GMT",41476,3
3,55.0,"Thu, 28 Jul 2016 00:00:00 GMT",41477,3
3,75.0,"Fri, 29 Jul 2016 00:00:00 GMT",41478,3
3,61.0,"Sat, 30 Jul 2016 00:00:00 GMT",41479,3
3,67.0,"Sun, 31 Jul 2016 00:00:00 GMT",41480,3
3,37.0,"Mon, 01 Aug 2016 00:00:00 GMT",41481,3
3,48.0,"Tue, 02 Aug 2016 00:00:00 GMT",41482,3
3,49.0,"Wed, 03 Aug 2016 00:00:00 GMT",41483,3
3,36.0,"Thu, 04 Aug 2016 00:00:00 GMT",41484,3
3,44.0,"Fri, 05 Aug 2016 00:00:00 GMT",41485,3
3,63.0,"Sat, 06 Aug 2016 00:00:00 GMT",41486,3
3,55.0,"Sun, 07 Aug 2016 00:00:00 GMT",41487,3
3,39.0,"Mon, 08 Aug 2016 00:00:00 GMT",41488,3
3,43.0,"Tue, 09 Aug 2016 00:00:00 GMT",41489,3
3,56.0,"Wed, 10 Aug 2016 00:00:00 GMT",41490,3
3,50.0,"Thu, 11 Aug 2016 00:00:00 GMT",41491,3
3,54.0,"Fri, 12 Aug 2016 00:00:00 GMT",41492,3
3,53.0,"Sat, 13 Aug 2016 00:00:00 GMT",41493,3
3,62.0,"Sun, 14 Aug 2016 00:00:00 GMT",41494,3
3,34.0,"Mon, 15 Aug 2016 00:00:00 GMT",41495,3
3,31.0,"Tue, 16 Aug 2016 00:00:00 GMT",41496,3
3,48.0,"Wed, 17 Aug 2016 00:00:00 GMT",41497,3
